episode,steps,score,epsilon,success,keys_collected,doors_opened,wrong_key_attempts,termination_reason
270,18,-4.882083333333333,0.5836004341533026,False,0,0,0,enemy_collision
271,38,-4.690416666666667,0.5824332332849961,False,0,0,0,enemy_collision
272,9,-4.955505952380952,0.5812683668184261,False,0,0,0,enemy_collision
273,100,5.524821428571427,0.5801058300847892,False,2,1,2,timeout
274,100,4.7137937409812345,0.5789456184246197,False,2,0,0,timeout
275,44,-3.58750450937951,0.5777877271877704,False,1,0,1,enemy_collision
276,35,-1.7927976190476183,0.5766321517333949,False,2,0,1,enemy_collision
277,38,1.227247023809527,0.5754788874299281,False,2,1,1,enemy_collision
278,49,20.405808531746032,0.5743279296550683,True,2,2,0,success
279,59,-0.7370278679653701,0.5731792737957582,False,2,0,0,enemy_collision
280,100,6.600443272005766,0.5720329152481667,False,2,1,1,timeout
281,31,2.1843303571428576,0.5708888494176704,False,2,1,0,enemy_collision
282,85,-4.280833333333333,0.569747071718835,False,0,0,0,enemy_collision
283,33,2.2765228174603154,0.5686075775753973,False,2,1,0,enemy_collision
284,100,7.649077380952371,0.5674703624202465,False,2,1,0,timeout
285,100,7.734226190476175,0.5663354216954061,False,2,1,0,timeout
286,100,6.645416666666666,0.5652027508520152,False,2,1,1,timeout
287,33,-4.807083333333334,0.5640723453503111,False,0,0,0,enemy_collision
288,77,18.572901785714286,0.5629442006596105,True,2,2,2,success
289,100,7.965739087301585,0.5618183122582913,False,2,1,0,timeout
290,100,4.713616071428566,0.5606946756337747,False,2,0,0,timeout
291,100,7.699777236652242,0.5595732862825071,False,2,1,0,timeout
292,32,-4.827202380952381,0.5584541397099421,False,0,0,0,enemy_collision
293,15,-0.8830059523809535,0.5573372314305222,False,2,0,0,enemy_collision
294,85,-1.38383928571429,0.5562225569676611,False,2,0,1,enemy_collision
295,100,7.539836309523798,0.5551101118537257,False,2,1,0,timeout
296,100,20.62583333333333,0.5539998916300183,True,2,2,0,timeout
297,47,20.372251984126983,0.5528918918467582,True,2,2,0,success
298,53,20.36348214285714,0.5517861080630647,True,2,2,0,success
299,100,7.724201388888882,0.5506825358469386,False,2,1,0,timeout
300,95,19.740818452380953,0.5495811707752447,True,2,2,1,success
301,89,20.64276785714285,0.5484820084336942,True,2,2,0,success
302,41,-0.659300595238097,0.5473850444168268,False,2,0,0,enemy_collision
303,48,1.3340178571428574,0.5462902743279932,False,2,1,1,enemy_collision
304,100,4.8000297619047485,0.5451976937793371,False,2,0,0,timeout
305,89,-0.48672619047619037,0.5441072983917784,False,2,1,3,enemy_collision
306,52,20.420163690476187,0.5430190837949949,True,2,2,0,success
307,69,20.587113095238095,0.5419330456274049,True,2,2,0,success
308,20,-5.8825,0.5408491795361501,False,0,0,1,enemy_collision
309,38,1.290267857142858,0.5397674811770777,False,2,1,1,enemy_collision
310,100,3.689822330447333,0.5386879462147236,False,2,0,1,timeout
311,100,-1.5369047619047589,0.5376105703222942,False,0,0,2,timeout
312,12,-2.876845238095237,0.5365353491816496,False,1,0,0,enemy_collision
313,66,20.43821428571428,0.5354622784832863,True,2,2,0,success
314,100,7.703874007936517,0.5343913539263198,False,2,1,0,timeout
